"Date","Open","High","Low","Close","Volume","Adjusted"
2020-01-01,754.900024414062,759.950012207031,747.200012207031,748.700012207031,4917748,745.586853027344
2020-01-02,750,759,747.599975585938,756.950012207031,5156046,753.802612304688
2020-01-03,753.150024414062,756.25,740.5,742.950012207031,8489729,739.86083984375
2020-01-06,739.450012207031,739.599975585938,721.700012207031,723.25,6356198,720.242736816406
2020-01-07,728,738,721.049987792969,725.75,9103360,722.732299804688
2020-01-08,715.25,725.75,709.099975585938,724.5,8973215,721.487487792969
2020-01-09,733.549987792969,745,731,742.849975585938,7559853,739.76123046875
2020-01-10,743,751.799987792969,734.799987792969,740.049987792969,8550490,736.972839355469
2020-01-13,740,746.75,735.349975585938,737.400024414062,6423758,734.333923339844
2020-01-14,740,751.400024414062,734.200012207031,747.900024414062,7237665,744.790283203125
2020-01-15,747.049987792969,749,738,746.299987792969,7911661,743.196838378906
2020-01-16,746.5,750.400024414062,735.099975585938,737.299987792969,6487613,734.234313964844
2020-01-17,734.849975585938,742.450012207031,730.849975585938,739.900024414062,7678864,736.823486328125
2020-01-20,742.950012207031,746.200012207031,725,727.200012207031,10677371,724.176330566406
2020-01-21,726.349975585938,729.599975585938,716.049987792969,717.599975585938,8242803,714.6162109375
2020-01-22,717,722.75,706.599975585938,712.599975585938,13321307,709.636901855469
2020-01-23,725.049987792969,737.549987792969,719.400024414062,723,20643257,719.993713378906
2020-01-24,723.400024414062,741.700012207031,720.400024414062,737.400024414062,9541490,734.333923339844
2020-01-27,732.450012207031,748.450012207031,731,740.25,9170435,737.171997070312
2020-01-28,738.400024414062,746.5,735,737.150024414062,7836737,734.0849609375
2020-01-29,740,745.5,733.549987792969,735.25,7985274,732.192749023438
2020-01-30,735.75,736.400024414062,727.299987792969,730.900024414062,6041343,727.860961914062
2020-01-31,734.700012207031,737.25,725.200012207031,729.299987792969,8345819,726.267456054688
2020-02-03,704.700012207031,712.799987792969,695.549987792969,708.950012207031,11594991,706.002136230469
2020-02-04,712.450012207031,720.599975585938,710,715,9653925,712.027038574219
2020-02-05,719.450012207031,725.650024414062,715.200012207031,724.049987792969,7975101,721.039428710938
2020-02-06,727.450012207031,745,723,736.950012207031,9627252,733.885803222656
2020-02-07,736.700012207031,749.200012207031,734,748.150024414062,8438354,745.039245605469
2020-02-10,746.299987792969,746.799987792969,739,741.099975585938,4713339,738.0185546875
2020-02-11,743,757.099975585938,742,749.950012207031,7845657,746.831726074219
2020-02-12,752,760.700012207031,751,755.25,6190440,752.109619140625
2020-02-13,751.099975585938,753.450012207031,742.299987792969,747.799987792969,5031706,744.690612792969
2020-02-14,748.099975585938,752.549987792969,732.099975585938,736.5,6155000,733.437683105469
2020-02-17,737.400024414062,743.099975585938,730.200012207031,738.400024414062,4275465,735.329772949219
2020-02-18,737.75,737.75,724.700012207031,733.650024414062,5215502,730.599548339844
2020-02-19,740.650024414062,745.099975585938,735.349975585938,741.049987792969,4372673,737.968688964844
2020-02-20,742.75,754,737.599975585938,744.299987792969,7529403,741.205200195312
2020-02-24,737.950012207031,738.400024414062,723,725.450012207031,6589087,722.433532714844
2020-02-25,729.400024414062,732,722.049987792969,728.75,5419596,725.719848632812
2020-02-26,725.299987792969,735.75,722,729.400024414062,7136975,726.3671875
2020-02-27,728.700012207031,739.450012207031,716.549987792969,735.849975585938,8867328,732.790283203125
2020-02-28,718.900024414062,724.700012207031,691,697.299987792969,16428944,694.400573730469
2020-03-02,709.299987792969,713.25,675.299987792969,684.200012207031,13854352,681.355041503906
2020-03-03,689.900024414062,695.799987792969,675,687.150024414062,11198145,684.292846679688
2020-03-04,690,696,668.299987792969,682.200012207031,14802724,679.363464355469
2020-03-05,686.5,694,675.25,677.900024414062,10508008,675.081298828125
2020-03-06,650,660.799987792969,641.049987792969,657.650024414062,12969235,654.915466308594
2020-03-09,639,641.849975585938,615.099975585938,623.549987792969,14336369,620.957275390625
2020-03-11,613.650024414062,634.400024414062,612.099975585938,619.349975585938,11021433,616.774719238281
2020-03-12,592,594,528.150024414062,543.25,29369378,540.991149902344
2020-03-13,516.950012207031,585.650024414062,451.100006103516,568.799987792969,25599305,566.434936523438
2020-03-16,542.349975585938,545,502.350006103516,508.600006103516,21542970,506.485229492188
2020-03-17,515.150024414062,531.299987792969,477.450012207031,488.350006103516,20590414,486.319427490234
2020-03-18,490,506.049987792969,392.100006103516,473.450012207031,36240904,471.481384277344
2020-03-19,441.049987792969,464.950012207031,423.75,428.25,33243997,426.469360351562
2020-03-20,431.399993896484,449.700012207031,414.200012207031,428.149993896484,30764236,426.369750976562
2020-03-23,385.350006103516,392,302,308.649993896484,37622635,307.366607666016
2020-03-24,331.950012207031,337.5,291,303.149993896484,50681510,301.889465332031
2020-03-25,293.5,363.75,286,326.799987792969,51993973,325.441131591797
2020-03-26,335.950012207031,399,332,341.399993896484,62971564,339.980438232422
2020-03-27,370,409.450012207031,354.049987792969,359.75,71042591,358.254150390625
2020-03-30,345,382,340.350006103516,368.149993896484,61772544,366.619232177734
2020-03-31,384.399993896484,389.799987792969,372.649993896484,379,34637148,377.424133300781
2020-04-01,376.25,379.799987792969,354,358.649993896484,27744593,357.158721923828
2020-04-03,360.200012207031,362.299987792969,324,325.450012207031,41317365,324.096832275391
2020-04-07,347.399993896484,405.75,342.350006103516,388.850006103516,48093237,387.233184814453
2020-04-08,383.75,427.700012207031,373.5,391.350006103516,64930598,389.722778320312
2020-04-09,405,423,398.649993896484,420.149993896484,44090546,418.402984619141
2020-04-13,417.950012207031,427.899993896484,402,418.950012207031,33431643,417.207977294922
2020-04-15,434,451.649993896484,412.450012207031,417.299987792969,48315019,415.564819335938
2020-04-16,408.600006103516,427,400.700012207031,422.549987792969,42344330,420.793029785156
2020-04-17,450,485.899993896484,432.399993896484,478.799987792969,47831797,476.809112548828
2020-04-20,482,483.450012207031,451.25,455.950012207031,42163627,454.054168701172
2020-04-21,436,439.950012207031,412.950012207031,420.649993896484,33572119,418.900939941406
2020-04-22,418.549987792969,434.549987792969,412,431.149993896484,36619611,429.357299804688
2020-04-23,434.600006103516,439.850006103516,426.049987792969,430.049987792969,29418000,428.261840820312
2020-04-24,416,419.649993896484,401.25,403.950012207031,35773252,402.270385742188
2020-04-27,415,429.5,409.100006103516,427.299987792969,35986805,425.523254394531
2020-04-28,438,458.399993896484,435.25,455.450012207031,43938246,453.556213378906
2020-04-29,430.75,448.850006103516,425.950012207031,439.100006103516,61499689,437.274230957031
2020-04-30,451,461.899993896484,440.399993896484,444.899993896484,40382553,443.050109863281
2020-05-04,424,424,399.700012207031,402.799987792969,37853978,401.125122070312
2020-05-05,414,418.75,386.5,389,50981056,387.382568359375
2020-05-06,385,394.450012207031,368.049987792969,388.850006103516,67511628,387.233184814453
2020-05-07,387,402.25,382.700012207031,397.350006103516,41339309,395.697814941406
2020-05-08,403.5,409.450012207031,379.649993896484,382.049987792969,33505509,380.46142578125
2020-05-11,391,393.5,376.850006103516,379.549987792969,30141935,377.971801757812
2020-05-12,376.299987792969,391.799987792969,370,386.850006103516,38411107,385.241485595703
2020-05-13,411,416.450012207031,399.600006103516,414,48206058,412.278594970703
2020-05-14,405.049987792969,411,397.649993896484,401.950012207031,31604212,400.278686523438
2020-05-15,402.75,403.899993896484,386.799987792969,388.549987792969,25435025,386.934387207031
2020-05-18,389,389,352.299987792969,358.799987792969,47864748,357.30810546875
2020-05-19,368.799987792969,372.5,350.100006103516,354.5,42889678,353.026000976562
